id,umkm_id,type,amount,note,occurred_at,product_name
TRX1188,UMKM158,0,1837000.0,Transfer BNI,2024-11-20 19:58:18,Sewa Pickup
TRX1189,UMKM158,1,562000.0,Transfer BRI,2024-08-19 19:58:18,Ganti Oli Motor
TRX1190,UMKM159,1,31000.0,,2023-03-10 17:01:10,Bolu Kukus
TRX1191,UMKM159,1,251000.0,OVO,2024-01-29 17:01:10,Kue Cubit
TRX1192,UMKM159,1,195000.0,Transfer BRI,2024-02-20 17:01:10,Kue Cubit
TRX1194,UMKM159,0,57000.0,Transfer Mandiri,2023-01-19 17:01:10,Klepon
TRX1195,UMKM159,1,269000.0,Transfer BRI,2024-04-20 17:01:10,Keripik Singkong Pedas
TRX1196,UMKM159,0,68000.0,,2023-05-09 17:01:10,Bolu Kukus
TRX1197,UMKM159,1,150000.0,Dana,2022-09-19 17:01:10,Bolu Kukus
TRX1198,UMKM159,1,47000.0,Transfer BCA,2023-07-22 17:01:10,Keripik Singkong Pedas
TRX1199,UMKM159,0,87000.0,Cash,2023-08-08 17:01:10,Nasi Goreng Spesial
TRX1200,UMKM159,1,144000.0,Pembayaran tunai,2023-12-24 17:01:10,Kue Cubit
TRX1201,UMKM159,0,235000.0,Tunai,2023-11-30 17:01:10,Snack Box Meeting
TRX1202,UMKM159,1,267000.0,Transfer BRI,2024-01-23 17:01:10,Seblak Kering
TRX1203,UMKM159,1,80000.0,Pembayaran tunai,2022-08-24 17:01:10,Kue Cubit
TRX1204,UMKM159,1,228000.0,,2023-12-27 17:01:10,Keripik Singkong Pedas
TRX1205,UMKM160,1,237000.0,Gopay,2024-05-22 12:58:37,Kursus Komputer
TRX1206,UMKM160,1,504000.0,Transfer BCA,2024-01-01 12:58:37,Pelatihan Barista
TRX1207,UMKM160,1,973000.0,,2024-10-20 12:58:37,Kursus Public Speaking
TRX1208,UMKM160,1,765000.0,Gopay,2024-05-25 12:58:37,Buku TOEFL
TRX1210,UMKM160,0,899000.0,,2024-07-27 12:58:37,Workshop Fotografi
TRX1211,UMKM160,1,159000.0,,2024-12-17 12:58:37,Kursus Komputer
TRX1212,UMKM161,1,212000.0,Transfer BRI,2022-12-20 16:05:57,Beras Premium 5kg
TRX1213,UMKM161,1,267000.0,Gopay,2022-10-29 16:05:57,Singkong Segar
TRX1214,UMKM161,0,201000.0,Tunai,2023-12-16 16:05:57,Singkong Segar
TRX1217,UMKM162,0,46000.0,Cash,2025-04-03 02:02:03,Es Krim Lokal
TRX1218,UMKM162,1,196000.0,Dana,2025-08-12 02:02:03,Matcha Latte
TRX1219,UMKM162,0,119000.0,,2024-06-12 02:02:03,Catering Kantor
TRX1220,UMKM162,1,19000.0,OVO,2025-03-17 02:02:03,Es Boba
TRX1221,UMKM162,0,168000.0,Transfer BNI,2024-08-02 02:02:03,Klepon
TRX1222,UMKM162,0,55000.0,Transfer BNI,2024-02-14 02:02:03,Pudding Coklat
TRX1223,UMKM162,1,176000.0,Transfer BRI,2025-05-03 02:02:03,Jus Alpukat
TRX1224,UMKM162,1,79000.0,,2025-05-13 02:02:03,Wedang Jahe
TRX1225,UMKM162,0,75000.0,Tunai,2025-08-13 02:02:03,Seblak Kering
TRX1226,UMKM162,1,24000.0,Transfer BCA,2024-07-27 02:02:03,Teh Tarik
TRX1228,UMKM162,0,246000.0,,2024-04-05 02:02:03,Keripik Singkong Pedas
TRX1229,UMKM162,0,76000.0,Transfer BNI,2025-08-28 02:02:03,Klepon
TRX1230,UMKM163,1,403000.0,Transfer BRI,2024-05-18 02:29:22,Kursi Roda Lipat
TRX1231,UMKM163,1,376000.0,,2025-05-08 02:29:22,Kursi Roda Lipat
TRX1232,UMKM163,0,255000.0,Tunai,2025-05-21 02:29:22,Temulawak Kapsul
TRX1233,UMKM163,1,244000.0,Transfer BRI,2024-10-11 02:29:22,Kursi Roda Lipat
TRX1234,UMKM163,1,330000.0,Transfer BCA,2024-08-19 02:29:22,Kursi Roda Lipat
TRX1236,UMKM164,0,45000.0,,2023-12-25 18:38:15,Opak Angin
TRX1237,UMKM164,1,14000.0,,2022-09-21 18:38:15,Nasi Padang
TRX1238,UMKM164,0,136000.0,Transfer BNI,2023-01-27 18:38:15,Risol Mayo
TRX1239,UMKM164,1,115000.0,Transfer BRI,2023-12-29 18:38:15,Nasi Padang
TRX1240,UMKM164,1,81000.0,,2022-12-21 18:38:15,Matcha Latte
TRX1241,UMKM164,1,285000.0,Pembayaran tunai,2023-11-10 18:38:15,Nasi Padang
TRX1242,UMKM164,0,275000.0,Cash,2024-05-05 18:38:15,Nasi Padang
TRX1243,UMKM164,0,221000.0,Transfer BNI,2023-11-18 18:38:15,Catering Pernikahan
TRX1244,UMKM164,1,61000.0,Pembayaran tunai,2023-01-17 18:38:15,Kue Cubit
TRX1245,UMKM164,1,152000.0,,2022-07-29 18:38:15,Kue Cubit
TRX1246,UMKM164,1,126000.0,Pembayaran tunai,2023-06-15 18:38:15,Kue Cubit
TRX1247,UMKM164,1,159000.0,Pembayaran tunai,2023-05-14 18:38:15,Nasi Padang
TRX1248,UMKM164,0,67000.0,Cash,2023-04-02 18:38:15,Gado-Gado
TRX1249,UMKM164,1,29000.0,Transfer BCA,2023-11-27 18:38:15,Matcha Latte
TRX1250,UMKM164,1,127000.0,OVO,2023-03-03 18:38:15,Matcha Latte
TRX1251,UMKM164,1,219000.0,Transfer BRI,2022-07-01 18:38:15,Matcha Latte
TRX1253,UMKM165,0,114000.0,,2025-01-29 14:01:44,Gelang Perak
TRX1254,UMKM165,1,163000.0,Pembayaran tunai,2024-05-04 14:01:44,Rok Midi
TRX1256,UMKM165,1,976000.0,Gopay,2024-08-29 14:01:44,Rok Midi
TRX1257,UMKM165,1,561000.0,OVO,2025-06-28 14:01:44,Rok Midi
TRX1258,UMKM165,0,661000.0,Transfer BNI,2025-06-07 14:01:44,Sepatu Boots
TRX1259,UMKM165,1,598000.0,OVO,2025-07-31 14:01:44,Rok Midi
TRX1261,UMKM165,0,697000.0,Tunai,2025-06-20 14:01:44,Celana Pendek Anak
TRX1262,UMKM166,1,577000.0,Dana,2023-11-08 13:05:17,Sepatu Boots
TRX1263,UMKM166,1,638000.0,,2023-12-28 13:05:17,Cardigan Wanita
TRX1265,UMKM166,1,785000.0,OVO,2023-10-22 13:05:17,Kemeja Pria Casual
TRX1266,UMKM166,0,197000.0,Transfer Mandiri,2024-07-03 13:05:17,Kaos Anak Motif
TRX1267,UMKM166,0,348000.0,,2023-07-14 13:05:17,Tas Kulit Mini
TRX1268,UMKM166,1,489000.0,OVO,2024-03-05 13:05:17,Cardigan Wanita
TRX1270,UMKM166,1,679000.0,Dana,2024-10-24 13:05:17,Kemeja Pria Casual
TRX1271,UMKM166,1,411000.0,Transfer BCA,2023-07-09 13:05:17,Heels Wanita
TRX1272,UMKM166,1,296000.0,OVO,2025-03-18 13:05:17,Sepatu Boots
TRX1273,UMKM167,0,634000.0,Transfer Mandiri,2024-08-19 20:44:17,Dompet Wanita
TRX1274,UMKM167,0,476000.0,,2023-02-01 20:44:17,Dompet Wanita
TRX1275,UMKM167,0,241000.0,Transfer Mandiri,2023-02-07 20:44:17,Slip On Polos
TRX1276,UMKM167,1,730000.0,,2022-12-13 20:44:17,Cardigan Wanita
TRX1277,UMKM167,1,734000.0,,2022-10-30 20:44:17,Anting Mutiara
TRX1278,UMKM167,0,137000.0,,2024-02-27 20:44:17,Kaos Anak Motif
TRX1279,UMKM167,1,586000.0,Pembayaran tunai,2023-03-16 20:44:17,Topi Baseball
TRX1280,UMKM167,1,419000.0,OVO,2023-07-21 20:44:17,Anting Mutiara
TRX1281,UMKM168,0,59000.0,,2023-06-18 21:21:19,Tas Plastik Daur Ulang
TRX1282,UMKM168,0,294000.0,Transfer Mandiri,2024-10-22 21:21:19,Tumbler Sablon
TRX1283,UMKM168,1,303000.0,Dana,2024-03-27 21:21:19,Kalung Macrame
TRX1284,UMKM168,0,284000.0,Cash,2024-01-21 21:21:19,Mug Foto
TRX1285,UMKM168,1,427000.0,Transfer BRI,2023-08-07 21:21:19,Kursi Pallet Bekas
TRX1286,UMKM168,0,284000.0,Cash,2024-04-09 21:21:19,Tumbler Sablon
TRX1287,UMKM168,0,308000.0,,2023-11-03 21:21:19,Kalung Macrame
TRX1288,UMKM169,1,15000.0,OVO,2024-01-30 09:10:11,Wedang Jahe
TRX1289,UMKM169,1,204000.0,OVO,2023-03-23 09:10:11,Wedang Jahe
TRX1290,UMKM169,1,245000.0,Dana,2024-10-24 09:10:11,Wedang Jahe
TRX1291,UMKM169,1,27000.0,Transfer BCA,2023-05-21 09:10:11,Wedang Jahe
TRX1292,UMKM169,1,203000.0,Gopay,2024-02-07 09:10:11,Wedang Jahe
TRX1293,UMKM169,0,196000.0,,2023-04-15 09:10:11,Es Teh Manis
TRX1294,UMKM169,0,134000.0,Tunai,2023-09-21 09:10:11,Paket Prasmanan
TRX1295,UMKM169,0,13000.0,,2023-12-06 09:10:11,Seblak Kering
TRX1296,UMKM169,1,187000.0,,2025-01-29 09:10:11,Wedang Jahe
TRX1297,UMKM169,0,39000.0,,2024-05-16 09:10:11,Lontong Sayur
TRX1298,UMKM170,1,181000.0,OVO,2023-06-12 12:31:37,Catering Pernikahan
TRX1299,UMKM170,1,128000.0,Transfer BCA,2022-12-31 12:31:37,Dadar Gulung
TRX1300,UMKM170,0,58000.0,,2022-05-26 12:31:37,Klepon
TRX1301,UMKM170,1,175000.0,OVO,2022-12-31 12:31:37,Wedang Jahe
TRX1302,UMKM170,1,73000.0,Gopay,2022-08-07 12:31:37,Wedang Jahe
TRX1303,UMKM170,1,27000.0,,2022-08-26 12:31:37,Dadar Gulung
TRX1304,UMKM170,1,185000.0,Pembayaran tunai,2021-08-26 12:31:37,Paket Prasmanan
TRX1305,UMKM170,1,284000.0,Transfer BCA,2022-09-12 12:31:37,Dadar Gulung
TRX1306,UMKM170,1,178000.0,Transfer BCA,2022-02-21 12:31:37,Wedang Jahe
TRX1307,UMKM170,1,94000.0,OVO,2023-05-06 12:31:37,Paket Prasmanan
TRX1309,UMKM170,1,250000.0,OVO,2021-10-30 12:31:37,Catering Kantor
TRX1310,UMKM170,0,98000.0,Tunai,2022-09-03 12:31:37,Es Krim Lokal
TRX1311,UMKM170,1,74000.0,Gopay,2021-10-01 12:31:37,Wedang Jahe
TRX1312,UMKM170,0,37000.0,Transfer Mandiri,2022-01-06 12:31:37,Nasi Padang
TRX1313,UMKM170,0,239000.0,Transfer Mandiri,2022-03-04 12:31:37,Rendang Padang
TRX1315,UMKM171,1,650000.0,Transfer BCA,2021-07-03 20:19:50,Driver Harian
TRX1316,UMKM171,1,462000.0,Pembayaran tunai,2022-12-03 20:19:50,Cuci Mobil
TRX1317,UMKM171,1,139000.0,,2022-10-02 20:19:50,Driver Harian
TRX1318,UMKM171,1,1670000.0,OVO,2022-08-10 20:19:50,Cuci Mobil
TRX1319,UMKM171,0,458000.0,Tunai,2021-04-28 20:19:50,Sewa Mobil Harian
TRX1320,UMKM172,1,1864000.0,Dana,2023-04-15 17:36:17,Pengiriman Barang Kota
TRX1321,UMKM172,0,135000.0,,2024-02-03 17:36:17,Gudang Sewa
TRX1322,UMKM172,1,696000.0,,2024-02-20 17:36:17,Sewa Minibus
TRX1323,UMKM172,1,1961000.0,OVO,2022-08-15 17:36:17,Cuci Mobil
TRX1324,UMKM172,1,685000.0,OVO,2023-03-23 17:36:17,Jasa Titip Belanja
TRX1325,UMKM172,0,1105000.0,-,2024-02-23 17:36:17,Pengiriman Barang Kota
TRX1326,UMKM173,1,1731000.0,Gopay,2023-05-01 06:08:13,Servis Kulkas
TRX1328,UMKM173,1,2039000.0,Gopay,2022-10-10 06:08:13,Servis Laptop
TRX1329,UMKM173,1,1137000.0,OVO,2022-03-06 06:08:13,Penulisan Artikel SEO
TRX1331,UMKM173,1,2749000.0,Pembayaran tunai,2023-03-18 06:08:13,Servis Laptop
TRX1332,UMKM173,1,882000.0,Pembayaran tunai,2021-07-30 06:08:13,Servis Laptop
TRX1333,UMKM173,1,1271000.0,OVO,2022-03-27 06:08:13,Penulisan Artikel SEO
TRX1334,UMKM173,1,1562000.0,OVO,2022-12-25 06:08:13,Servis Laptop
TRX1335,UMKM174,0,456000.0,,2023-02-22 09:23:15,Kursi Roda Lipat
TRX1336,UMKM174,1,414000.0,,2023-07-23 09:23:15,Tensimeter Digital
TRX1337,UMKM174,1,39000.0,Pembayaran tunai,2022-08-10 09:23:15,Pulse Oximeter
TRX1338,UMKM174,1,458000.0,Transfer BCA,2024-01-25 09:23:15,Pulse Oximeter
TRX1339,UMKM174,1,350000.0,Transfer BCA,2022-07-06 09:23:15,Thermometer Infrared
TRX1340,UMKM174,1,184000.0,OVO,2023-07-16 09:23:15,Tensimeter Digital
TRX1341,UMKM175,0,329000.0,,2024-10-09 13:37:46,Kemeja Pria Casual
TRX1342,UMKM175,0,177000.0,Cash,2023-12-06 13:37:46,Kemeja Pria Casual
TRX1343,UMKM175,1,868000.0,Pembayaran tunai,2024-07-09 13:37:46,Sepatu Boots
TRX1344,UMKM175,0,426000.0,,2024-01-19 13:37:46,Jaket Bomber Pria
TRX1345,UMKM175,0,497000.0,,2024-02-06 13:37:46,Jaket Bomber Pria
TRX1346,UMKM175,1,960000.0,Gopay,2023-01-20 13:37:46,Dress Casual
TRX1347,UMKM175,1,459000.0,OVO,2024-01-30 13:37:46,Tunik Polos
TRX1348,UMKM175,1,811000.0,Transfer BRI,2024-03-02 13:37:46,Dress Casual
TRX1349,UMKM175,1,500000.0,Gopay,2023-04-29 13:37:46,Sepatu Boots
TRX1350,UMKM175,1,966000.0,,2023-08-07 13:37:46,Tunik Polos
TRX1351,UMKM175,0,445000.0,Tunai,2023-03-11 13:37:46,Kaos Anak Motif
TRX1352,UMKM175,1,397000.0,,2023-01-28 13:37:46,Tunik Polos
TRX1353,UMKM176,0,241000.0,Cash,2023-11-18 02:24:59,Kaos Polos Pria
TRX1354,UMKM176,1,558000.0,Gopay,2024-04-17 02:24:59,Celana Chino Pria
TRX1355,UMKM176,0,758000.0,,2024-12-05 02:24:59,Sepatu Formal Pria
TRX1356,UMKM176,1,559000.0,,2024-07-05 02:24:59,Polo Shirt Pria
TRX1357,UMKM176,0,426000.0,Tunai,2024-07-19 02:24:59,Sepatu Formal Pria
TRX1358,UMKM176,0,996000.0,Transfer Mandiri,2023-12-09 02:24:59,Sandal Casual
TRX1359,UMKM176,0,866000.0,,2024-05-15 02:24:59,Dress Anak Pesta
TRX1360,UMKM176,0,581000.0,Cash,2025-02-19 02:24:59,Celana Panjang Pria
TRX1361,UMKM177,1,1192000.0,Transfer BCA,2023-09-25 14:10:29,Servis HP
TRX1362,UMKM177,0,438000.0,Transfer BNI,2024-04-07 14:10:29,Paket Pernikahan
TRX1363,UMKM177,1,1838000.0,OVO,2022-11-16 14:10:29,Servis Laptop
TRX1364,UMKM177,0,423000.0,Transfer Mandiri,2023-06-02 14:10:29,Konsultasi Pajak
TRX1366,UMKM177,1,2567000.0,,2023-06-09 14:10:29,Servis Mesin Cuci
TRX1367,UMKM177,1,839000.0,Transfer BRI,2023-12-16 14:10:29,Servis Kulkas
TRX1368,UMKM177,0,2334000.0,Cash,2023-08-28 14:10:29,Konsultasi Keuangan
TRX1369,UMKM177,1,1303000.0,Transfer BCA,2023-09-08 14:10:29,Servis HP
TRX1370,UMKM178,1,179000.0,OVO,2024-02-05 09:00:05,Layanan Bidan
TRX1371,UMKM178,1,67000.0,Transfer BCA,2022-07-06 09:00:05,Tensimeter Digital
TRX1373,UMKM178,0,182000.0,Transfer Mandiri,2023-05-25 09:00:05,Kunyit Asam
TRX1374,UMKM179,1,5343000.0,Gopay,2023-10-18 15:06:54,Furniture Custom
TRX1375,UMKM180,1,677000.0,Transfer BCA,2024-05-11 08:58:21,Bimbel UN SD
TRX1376,UMKM180,1,963000.0,Transfer BRI,2025-01-09 08:58:21,Workshop Fotografi
TRX1377,UMKM180,0,1284000.0,,2024-01-29 08:58:21,Buku Bisnis Online
TRX1378,UMKM180,1,922000.0,Dana,2024-06-22 08:58:21,Kursus Editing Video
TRX1379,UMKM180,0,391000.0,Tunai,2023-11-18 08:58:21,Kursus Python Pemula
TRX1380,UMKM180,1,1462000.0,Pembayaran tunai,2024-03-03 08:58:21,Workshop Fotografi
TRX1381,UMKM180,1,959000.0,,2023-10-03 08:58:21,Kursus Editing Video
TRX1382,UMKM180,1,769000.0,,2025-01-13 08:58:21,Workshop Fotografi
TRX1383,UMKM181,1,1931000.0,Gopay,2023-07-18 01:28:12,Konsultasi Pajak
TRX1384,UMKM181,1,273000.0,Gopay,2022-09-08 01:28:12,Konsultasi Hukum
TRX1385,UMKM181,0,1544000.0,Transfer BNI,2023-09-05 01:28:12,Konsultasi Keuangan
TRX1386,UMKM181,1,2618000.0,Transfer BCA,2022-03-08 01:28:12,Konsultasi Hukum
TRX1387,UMKM181,0,1881000.0,,2023-05-18 01:28:12,Desain Logo
TRX1388,UMKM181,0,1224000.0,,2022-06-30 01:28:12,Desain Feed Instagram
TRX1390,UMKM181,0,334000.0,,2022-04-20 01:28:12,Desain Kemasan
TRX1391,UMKM181,1,407000.0,Transfer BCA,2023-01-11 01:28:12,Konsultasi Pajak
TRX1392,UMKM182,0,212000.0,Transfer BNI,2022-11-19 02:48:20,Matcha Latte
TRX1393,UMKM182,1,191000.0,,2024-03-20 02:48:20,Catering Kantor
TRX1394,UMKM182,1,267000.0,OVO,2023-08-12 02:48:20,Catering Pernikahan
TRX1395,UMKM182,1,86000.0,,2024-03-14 02:48:20,Paket Nasi Box
TRX1396,UMKM182,0,20000.0,Cash,2023-12-31 02:48:20,Snack Box Meeting
TRX1397,UMKM182,1,78000.0,OVO,2024-07-24 02:48:20,Snack Box Meeting
TRX1398,UMKM182,0,229000.0,Transfer BNI,2023-01-29 02:48:20,Opak Angin
TRX1399,UMKM182,1,22000.0,Dana,2024-01-10 02:48:20,Snack Box Meeting
TRX1400,UMKM182,0,69000.0,Cash,2023-02-03 02:48:20,Bakso Mercon
TRX1401,UMKM182,0,39000.0,Transfer BNI,2023-05-09 02:48:20,Jus Alpukat
TRX1402,UMKM182,1,125000.0,Transfer BRI,2022-12-05 02:48:20,Snack Box Meeting
TRX1403,UMKM182,1,192000.0,Pembayaran tunai,2024-04-09 02:48:20,Snack Box Meeting
TRX1404,UMKM182,1,190000.0,Dana,2023-05-17 02:48:20,Paket Prasmanan
TRX1406,UMKM183,0,300000.0,Transfer BNI,2023-06-29 05:19:38,Kacang Tanah
TRX1407,UMKM183,0,26000.0,,2024-05-29 05:19:38,Keripik Pisang
TRX1408,UMKM184,1,1289000.0,Gopay,2022-05-23 06:53:50,Buku Motivasi
TRX1409,UMKM184,0,364000.0,Tunai,2022-10-03 06:53:50,Kursus Python Pemula
TRX1410,UMKM184,1,1440000.0,Dana,2022-02-26 06:53:50,Buku Matematika SMP
TRX1412,UMKM184,1,809000.0,Transfer BCA,2022-02-17 06:53:50,Buku Bisnis Online
TRX1413,UMKM185,1,811000.0,OVO,2023-12-15 17:39:34,Kursus Bahasa Inggris
TRX1414,UMKM185,1,959000.0,Transfer BCA,2023-05-20 17:39:34,Kursus Bahasa Inggris
TRX1415,UMKM185,0,207000.0,Cash,2023-07-03 17:39:34,Kursus Editing Video
TRX1416,UMKM185,0,1225000.0,Transfer BNI,2023-02-15 17:39:34,Kursus Bahasa Inggris
TRX1417,UMKM186,1,1227000.0,Gopay,2023-04-11 19:30:48,Website Company Profile
TRX1419,UMKM186,0,3106000.0,,2023-10-28 19:30:48,Monitoring Listrik IoT
TRX1420,UMKM186,0,3360000.0,Tunai,2024-06-15 19:30:48,Maintenance Jaringan
TRX1421,UMKM186,0,2675000.0,,2023-11-21 19:30:48,IT Support Bulanan
TRX1422,UMKM186,0,2383000.0,,2023-09-30 19:30:48,Monitoring Listrik IoT
TRX1423,UMKM186,1,2144000.0,,2023-01-07 19:30:48,App Mobile Android
TRX1424,UMKM186,1,1029000.0,,2023-05-02 19:30:48,App Pemesanan Online
TRX1425,UMKM186,1,312000.0,,2023-02-17 19:30:48,Sistem ERP
TRX1426,UMKM187,1,105000.0,,2021-10-02 19:00:12,Bibit Tomat Unggul
TRX1427,UMKM187,0,265000.0,Tunai,2023-03-05 19:00:12,Bibit Cabai Rawit
TRX1428,UMKM187,1,275000.0,,2022-07-16 19:00:12,Bibit Tomat Unggul
TRX1429,UMKM187,0,208000.0,Transfer BNI,2022-05-04 19:00:12,Bibit Jagung Hibrida
TRX1430,UMKM188,1,292000.0,Transfer BCA,2024-03-11 01:53:57,Es Krim Lokal
TRX1431,UMKM188,1,65000.0,Pembayaran tunai,2025-06-19 01:53:57,Risol Mayo
TRX1432,UMKM188,1,139000.0,Dana,2024-07-06 01:53:57,Paket Prasmanan
TRX1433,UMKM188,1,138000.0,Pembayaran tunai,2025-02-03 01:53:57,Es Campur
TRX1434,UMKM188,0,233000.0,Tunai,2025-11-08 01:53:57,Catering Kantor
TRX1435,UMKM188,1,114000.0,Transfer BRI,2025-06-30 01:53:57,Es Campur
TRX1436,UMKM188,1,151000.0,,2025-05-20 01:53:57,Kopi Susu
TRX1437,UMKM188,1,256000.0,Dana,2024-07-31 01:53:57,Catering Kantor
TRX1438,UMKM188,0,107000.0,Transfer BNI,2025-09-10 01:53:57,Basreng Kering
TRX1439,UMKM188,1,67000.0,,2025-10-25 01:53:57,Es Campur
TRX1442,UMKM188,1,236000.0,,2025-03-07 01:53:57,Paket Prasmanan
TRX1443,UMKM188,0,93000.0,Transfer Mandiri,2024-09-29 01:53:57,Risol Mayo
TRX1444,UMKM188,0,232000.0,Cash,2025-09-11 01:53:57,Wedang Jahe
TRX1445,UMKM189,1,459000.0,Pembayaran tunai,2023-12-12 22:52:54,Konsultasi Hukum
TRX1446,UMKM189,0,2893000.0,Transfer Mandiri,2024-09-29 22:52:54,Desain Kemasan
TRX1447,UMKM189,1,1409000.0,Transfer BRI,2025-01-02 22:52:54,Konsultasi Hukum
TRX1448,UMKM189,1,2835000.0,,2024-09-04 22:52:54,Konsultasi Hukum
TRX1449,UMKM189,0,1523000.0,Cash,2024-02-08 22:52:54,Konsultasi Keuangan
TRX1450,UMKM189,1,365000.0,,2024-09-28 22:52:54,Konsultasi Hukum
TRX1451,UMKM189,1,2352000.0,Transfer BCA,2024-03-19 22:52:54,Konsultasi Hukum
TRX1452,UMKM189,1,2320000.0,Transfer BRI,2024-10-17 22:52:54,Konsultasi Hukum
TRX1453,UMKM189,1,1289000.0,Gopay,2023-10-07 22:52:54,Konsultasi Hukum
TRX1454,UMKM189,0,1328000.0,,2023-05-19 22:52:54,Voice Over
TRX1455,UMKM190,1,460000.0,,2024-07-20 00:00:02,Vas Bunga Keramik
TRX1456,UMKM190,1,105000.0,,2023-08-16 00:00:02,Vas Bunga Keramik
TRX1457,UMKM190,1,389000.0,Transfer BCA,2024-12-04 00:00:02,Vas Bunga Keramik
TRX1458,UMKM190,1,388000.0,,2023-11-10 00:00:02,Vas Bunga Keramik
TRX1459,UMKM191,1,94000.0,OVO,2025-07-15 04:15:55,Catering Kantor
TRX1460,UMKM191,1,190000.0,Transfer BCA,2024-09-13 04:15:55,Catering Kantor
TRX1461,UMKM191,1,265000.0,,2024-04-16 04:15:55,Snack Box Meeting
TRX1462,UMKM191,1,119000.0,,2025-01-16 04:15:55,Paket Prasmanan
TRX1463,UMKM191,0,67000.0,Transfer Mandiri,2024-08-23 04:15:55,Cireng Isi
TRX1464,UMKM191,1,107000.0,Transfer BCA,2024-02-28 04:15:55,Catering Pernikahan
TRX1465,UMKM191,1,76000.0,OVO,2024-03-07 04:15:55,Paket Nasi Box
TRX1466,UMKM191,1,126000.0,-,2024-08-20 04:15:55,Paket Prasmanan
TRX1467,UMKM191,1,257000.0,Transfer BRI,2024-08-03 04:15:55,Catering Kantor
TRX1468,UMKM191,1,18000.0,Gopay,2025-09-26 04:15:55,Catering Pernikahan
TRX1469,UMKM191,0,189000.0,,2025-06-21 04:15:55,Catering Kantor
TRX1470,UMKM191,1,288000.0,Gopay,2024-07-08 04:15:55,Snack Box Meeting
TRX1471,UMKM191,0,298000.0,Transfer Mandiri,2024-01-24 04:15:55,Makaroni Goreng
TRX1472,UMKM192,1,3122000.0,,2021-11-22 22:13:32,Maintenance Jaringan
TRX1473,UMKM192,0,3928000.0,Transfer Mandiri,2021-12-16 22:13:32,Scanner Barcode
TRX1474,UMKM192,1,4619000.0,,2023-03-21 22:13:32,Maintenance Jaringan
TRX1475,UMKM192,1,1163000.0,Pembayaran tunai,2022-10-23 22:13:32,Maintenance Jaringan
TRX1476,UMKM192,1,806000.0,Transfer BRI,2022-04-25 22:13:32,Instalasi CCTV
TRX1477,UMKM193,1,117000.0,Transfer BRI,2025-10-14 02:14:19,Slip On Polos
TRX1478,UMKM193,0,366000.0,Transfer BNI,2024-05-05 02:14:19,Kalung Emas Muda
TRX1479,UMKM193,0,457000.0,Transfer BNI,2024-08-14 02:14:19,Tas Kulit Mini
TRX1480,UMKM193,1,784000.0,Transfer BCA,2024-09-09 02:14:19,Heels Wanita
TRX1481,UMKM193,0,786000.0,Transfer Mandiri,2025-07-01 02:14:19,Dress Casual
TRX1482,UMKM193,1,540000.0,OVO,2025-05-19 02:14:19,Sandal Casual
TRX1483,UMKM193,1,588000.0,Transfer BRI,2023-12-25 02:14:19,Slip On Polos
TRX1484,UMKM193,1,470000.0,Transfer BCA,2024-03-25 02:14:19,Sepatu Formal Pria
TRX1486,UMKM193,0,469000.0,Cash,2024-06-30 02:14:19,Heels Wanita
TRX1487,UMKM194,1,1736000.0,Transfer BRI,2023-03-05 17:32:36,Open Trip Bromo
TRX1488,UMKM194,1,1227000.0,OVO,2022-09-22 17:32:36,Open Trip Bromo
TRX1489,UMKM194,0,201000.0,Transfer Mandiri,2022-12-30 17:32:36,Sewa Minibus
TRX1490,UMKM194,0,306000.0,Transfer Mandiri,2022-06-03 17:32:36,Sewa Minibus
TRX1491,UMKM194,1,699000.0,Transfer BCA,2022-12-28 17:32:36,Balancing Roda
TRX1492,UMKM195,0,2731000.0,Tunai,2025-04-04 03:19:38,Servis HP
TRX1493,UMKM195,1,403000.0,Gopay,2023-09-20 03:19:38,Servis Mesin Cuci
TRX1494,UMKM195,1,1943000.0,,2025-02-21 03:19:38,Servis Mesin Cuci
TRX1496,UMKM195,1,2885000.0,Dana,2024-04-05 03:19:38,Servis Mesin Cuci
TRX1497,UMKM195,0,2219000.0,Transfer BNI,2024-08-01 03:19:38,Event Launching Produk
TRX1498,UMKM195,1,1511000.0,Dana,2024-10-22 03:19:38,Servis HP
TRX1500,UMKM196,0,1848000.0,,2024-03-14 06:17:06,Pengiriman Barang Kota
TRX1501,UMKM196,0,1747000.0,Transfer Mandiri,2023-12-13 06:17:06,Sewa Truk
TRX1503,UMKM196,0,1179000.0,Transfer Mandiri,2023-04-05 06:17:06,Sewa Motor Harian
TRX1505,UMKM196,1,1253000.0,Transfer BRI,2023-07-26 06:17:06,Jasa Titip Belanja
TRX1506,UMKM196,1,422000.0,OVO,2022-12-04 06:17:06,Pengiriman Barang Kota
TRX1507,UMKM197,1,628000.0,Transfer BCA,2022-05-17 16:36:45,Konsultasi Bisnis
TRX1508,UMKM197,0,1872000.0,Transfer Mandiri,2022-05-27 16:36:45,Servis AC Split
TRX1509,UMKM197,1,2159000.0,Pembayaran tunai,2022-07-26 16:36:45,Servis HP
TRX1510,UMKM197,1,326000.0,Dana,2023-11-08 16:36:45,Servis HP
TRX1511,UMKM197,1,608000.0,Pembayaran tunai,2023-12-05 16:36:45,Servis AC Split
TRX1512,UMKM197,1,2222000.0,Pembayaran tunai,2022-08-01 16:36:45,Konsultasi Bisnis
