id,umkm_id,name,category,base_price,created_at,updated_at
PRD832,UMKM290,Celana Pendek nAak,Pakaian Anak,358000,2023-11-18 01:09:22,2024-06-02 01:09:22
PRD833,UMKM291,Servis Printer,Servis,348000,2022-09-25 12:09:29,2023-04-19 12:09:29
PRD834,UMKM291,Editing Video,Freelance,1225000,2022-10-11 12:09:29,2023-07-05 12:09:29
PRD835,UMKM291,Konsultasi Paajk,Konsultasi,358000,2022-09-12 12:09:29,2022-10-12 12:09:29
PRD836,UMKM292,Layanan Bidan,Jasa Medis,221000,2023-10-14 06:18:53,2024-01-12 06:18:53
PRD837,UMKM292,Kayu Manis Bubuk  ,Obat Herbal,81000,2023-09-21 06:18:53,2024-05-03 06:18:53
PRD838,UMKM292,Kunyit Asam,Obat Herbal,387000,2023-08-25 06:18:53,2023-08-25 06:18:53
PRD839,UMKM292,Refleksi Kaki,Perawatan,188000,2023-08-27 06:18:53,2024-05-19 06:18:53
PRD840,UMKM292,Cek Gula Darah,Jasa Medis,139000,2023-09-06 06:18:53,2023-09-24 06:18:53
PRD841,UMKM293,Instalasi Listrik,Renovasi,5744000,2022-08-04 10:15:51,2023-04-23 10:15:51
PRD842,UMKM293,Kost Eksklusif,Kost,2290000,2022-07-26 10:15:51,2022-11-22 10:15:51
PRD843,UMKM293,Kost Bulanan Murah  ,Kost,4573000,2022-08-08 10:15:51,2022-08-27 10:15:51
PRD844,UMKM293,Instalasi Listrik,Renovasi,3639000,2022-07-27 10:15:51,2022-07-28 10:15:51
PRD845,UMKM293,Jual Ruko Strategis,Jual Beli,3616000,2022-07-28 10:15:51,2022-09-11 10:15:51
PRD846,UMKM294,Pelatihan Leadership,Pelatihan,1148000,2023-09-11 08:44:41,2024-04-03 08:44:41
PRD847,UMKM294,Buku Resep Masakan,Buku,1177000,2023-08-21 08:44:41,2024-03-11 08:44:41
PRD849,UMKM294,Les Privat Matematika  ,Bimbel,908000,2023-09-18 08:44:41,2023-10-24 08:44:41
PRD850,UMKM295,Konsultasi Hukum,Konsultasi,1651000,2022-06-01 06:29:36,2023-03-10 06:29:36
PRD851,UMKM295,Voice Over,Freelance,1600000,2022-07-05 06:29:36,2023-04-18 06:29:36
PRD852,UMKM295,Servis Laptop,Servis,1576000,2022-07-28 06:29:36,2023-01-23 06:29:36
PRD853,UMKM295,Penulisan Artikel SEO,Freelance,1184000,2022-06-10 06:29:36,2022-10-30 06:29:36
PRD854,UMKM296,Seblak Kering,Snack,20000,2023-12-21 18:06:08,2024-03-30 18:06:08
PRD855,UMKM296,Kue uCbit,Snack,6000,2024-02-10 18:06:08,2024-09-04 18:06:08
PRD856,UMKM297,Ubi Jalar,Hasil Panen,102000,2022-09-02 01:55:45,2023-01-14 01:55:45
PRD863,UMKM299,Les Menggambar,Bimbel,1178000,2021-08-02 02:48:03,2022-03-17 02:48:03
PRD864,UMKM299,Kursus Digital Marketing,Kursus Online,1182000,2021-07-29 02:48:03,2022-05-14 02:48:03
PRD865,UMKM299,Bimbel Bahasa Inggris,Bimbel,620000,2021-08-20 02:48:03,2021-12-23 02:48:03
PRD866,UMKM299,Kursus Digital Marketing,Kursus Online,997000,2021-07-24 02:48:03,2022-03-16 02:48:03
PRD867,UMKM299,Kursus Menjahit,Kursus Offline,759000,2021-09-01 02:48:03,2021-09-16 02:48:03
PRD868,UMKM300,Monitor LED,Hardware,2304000,2021-03-27 15:19:42,2021-08-07 15:19:42
PRD869,UMKM300,Website Company Profile,Software,4778000,2021-04-05 15:19:42,2021-07-27 15:19:42
PRD870,UMKM300,App Mobile Android,Aplikasi,2898000,2021-04-22 15:19:42,2021-08-18 15:19:42
PRD871,UMKM300,Monitoring Listrik IoT,IoT,2146000,2021-04-01 15:19:42,2021-10-30 15:19:42
PRD872,UMKM300,Website Company Profile,Software,1357000,2021-04-13 15:19:42,2022-01-03 15:19:42
PRD873,UMKM301,Kecap Manis Lokal,Produk Olahan,48000,2022-08-18 05:08:05,2022-12-31 05:08:05
PRD874,UMKM301,Selang Irigasi,Alat Tani,184000,2022-08-24 05:08:05,2022-10-11 05:08:05
PRD875,UMKM301,Pupuk Organik Cair,Pupuk,294000,2022-08-16 05:08:05,2023-02-08 05:08:05
PRD876,UMKM302,Paket Prasmanan,Catering,11000,2021-11-19 03:44:50,2022-02-19 03:44:50
PRD877,UMKM302,Mie Ayam Pangsit,Makanan Berat,231000,2021-09-25 03:44:50,2022-03-26 03:44:50
PRD878,UMKM302,Risol Mayo,Dessert,49000,2021-11-09 03:44:50,2022-08-30 03:44:50
PRD879,UMKM302,Klepon,Dessert,13000,2021-09-25 03:44:50,2022-01-01 03:44:50
PRD880,UMKM303,Desain Brosur,Desain,1671000,2022-02-24 23:46:03,2022-06-07 23:46:03
PRD881,UMKM303,Voice Over,Freelance,658000,2022-01-28 23:46:03,2022-06-01 23:46:03
PRD882,UMKM304,Mainan Edukatif Kayu,Kerajinan Kayu,438000,2023-01-14 09:14:51,2023-04-30 09:14:51
PRD883,UMKM304,Mug Foto,Souvenir,466000,2022-12-25 09:14:51,2023-05-02 09:14:51
PRD884,UMKM304,Tas Rajut,Aksesoris Handmade,463000,2023-01-02 09:14:51,2023-07-04 09:14:51
PRD885,UMKM304,Gorde nCustom  ,Dekorasi Rumah,82000,2023-01-06 09:14:51,2023-03-02 09:14:51
PRD886,UMKM304,Anting Resin,Aksesoris Handmade,306000,2022-12-23 09:14:51,2023-02-02 09:14:51
PRD887,UMKM305,Klepon,Dessert,50000,2023-03-02 14:10:08,2023-11-10 14:10:08
PRD888,UMKM305,Cireng Isi,Snack,50000,2023-01-31 14:10:08,2023-11-05 14:10:08
PRD889,UMKM306,Pembuatan Website,Jasa IT,4782000,2022-11-26 10:39:42,2023-07-31 10:39:42
PRD890,UMKM307,Sepatu Olahraga,Sepatu,362000,2022-12-21 08:48:24,2023-06-01 08:48:24
PRD891,UMKM307,Sepatu Boots,Sepatu,439000,2022-11-24 08:48:24,2023-09-15 08:48:24
PRD892,UMKM308,Paket Wisata Bali,Travel,250000,2022-02-07 08:47:43,2022-10-17 08:47:43
PRD893,UMKM308,Gudang Sewa,Logistik,153000,2022-03-15 08:47:43,2022-12-02 08:47:43
PRD894,UMKM308,Sewa Pickup Barang,Sewa Kendaraan,603000,2022-03-10 08:47:43,2022-07-02 08:47:43
PRD895,UMKM308,Driver Harian,Jasa Antar Jemput,480000,2022-02-15 08:47:43,2022-04-22 08:47:43
PRD896,UMKM309,Paket Pernikahan Sederhana,Event Organizer,1554000,2021-09-02 08:49:20,2022-04-07 08:49:20
PRD898,UMKM309,Paket Pernikahan Sederhana,Event Organizer,407000,2021-08-08 08:49:20,2021-08-08 08:49:20
PRD899,UMKM309,Paket Ulang Tahun,Event Organizer,1963000,2021-07-21 08:49:20,2021-10-19 08:49:20
PRD900,UMKM310,Sewa Motor Harian,Sewa Kendaraan,881000,2021-10-05 00:52:37,2021-12-06 00:52:37
PRD901,UMKM310,Cuci Mobil,Servis Kendaraan,1385000,2021-10-11 00:52:37,2022-06-04 00:52:37
PRD902,UMKM311,Konsultasi Hukum,Konsultasi,246000,2021-07-09 11:19:46,2021-07-14 11:19:46
PRD903,UMKM311,Gathering Perusahaan,Event Organizer,596000,2021-07-22 11:19:46,2021-07-22 11:19:46
PRD904,UMKM311,Desain Feed Instagram,Desain,1265000,2021-07-01 11:19:46,2022-04-25 11:19:46
PRD905,UMKM311,Servis HP,Servis,1045000,2021-06-12 11:19:46,2021-12-15 11:19:46
PRD906,UMKM312,Lontong Sayur,Makanan Berat,49000,2021-03-17 10:20:12,2021-07-28 10:20:12
PRD907,UMKM312,Pudding Coklat,Dessert,25000,2021-04-30 10:20:12,2021-09-12 10:20:12
PRD908,UMKM312,Kopi Susu Kekinian,Minuman,13000,2021-03-27 10:20:12,2021-11-24 10:20:12
PRD909,UMKM313,Bibit Cabai Rawit,Bibit,286000,2021-08-01 18:28:16,2022-01-24 18:28:16
PRD910,UMKM313,Ubi Jalar,Hasil Panen,26000,2021-06-05 18:28:16,2022-02-16 18:28:16
PRD911,UMKM313,Pupuk Kompos,Pupuk,17000,2021-07-15 18:28:16,2022-02-15 18:28:16
PRD912,UMKM313,Cabai Rawit Segar,Hasil Panen,27000,2021-06-20 18:28:16,2021-12-28 18:28:16
PRD913,UMKM314,Router WiFi,Hardware,4396000,2023-10-29 16:17:26,2024-05-22 16:17:26
PRD914,UMKM315,Pot Tanah Liat,Dekorasi Rumah,131000,2023-02-27 22:23:47,2023-05-31 22:23:47
PRD916,UMKM315,Kursi Pallet Bekas,Daur Ulang,195000,2023-01-26 22:23:47,2023-03-19 22:23:47
PRD917,UMKM315,Gorden Custom,Dekorasi Rumah,72000,2023-03-22 22:23:47,2023-07-21 22:23:47
PRD918,UMKM316,Desain Undangan,Desain,507000,2023-10-09 21:50:45,2024-04-22 21:50:45
PRD919,UMKM316,Data Entry,Freelance,1606000,2023-10-04 21:50:45,2023-12-20 21:50:45
PRD920,UMKM317,IT Support Bulanan,Hardware,750000,2023-06-10 12:54:18,2023-06-15 12:54:18
PRD921,UMKM317,Smart Meter Air,IoT,4697000,2023-06-11 12:54:18,2024-02-22 12:54:18
PRD922,UMKM317,App Mobile Android,Aplikasi,3093000,2023-05-24 12:54:18,2024-02-13 12:54:18
PRD924,UMKM318,Jam Dinding Kayu,Kerajinan Kayu,233000,2022-05-03 13:12:19,2022-10-04 13:12:19
PRD925,UMKM318,Pot Tanah Liat,Dekorasi Rumah,125000,2022-04-13 13:12:19,2023-01-29 13:12:19
PRD926,UMKM318,Rak Dinding Kayu,Kerajinan Kayu,162000,2022-04-06 13:12:19,2022-04-06 13:12:19
PRD927,UMKM318,Koas Souvenir,Souvenir,273000,2022-04-05 13:12:19,2022-06-28 13:12:19
PRD928,UMKM319,Smart Lock Pintu,IoT,3853000,2023-10-01 12:03:39,2024-02-09 12:03:39
PRD929,UMKM319,Laptop Refurbished,Hardware,4043000,2023-09-13 12:03:39,2023-11-02 12:03:39
PRD930,UMKM319,Setup Server,Jasa IT,1951000,2023-09-30 12:03:39,2024-03-20 12:03:39
PRD931,UMKM319,Kamera IP CCTV,IoT,2323000,2023-09-23 12:03:39,2024-03-26 12:03:39
PRD932,UMKM319,Maintenance Jaringan,Jasa IT,1384000,2023-09-08 12:03:39,2024-01-18 12:03:39
PRD933,UMKM320,Dress Casual,Pakaian Wanita,196000,2023-05-29 17:32:01,2023-12-26 17:32:01
PRD934,UMKM321,Jual Apartemen Studio,Jual Beli,4002000,2022-06-07 11:24:24,2022-09-17 11:24:24
PRD935,UMKM322,Bimbel UN SD,Bimbel,903000,2023-12-16 01:33:26,2024-09-17 01:33:26
PRD937,UMKM323,Mug Foto,Souvenir,467000,2023-05-24 04:55:03,2024-02-10 04:55:03
PRD938,UMKM324,Dress Casual,Pakaian Wanita,334000,2022-10-19 13:10:12,2023-06-05 13:10:12
PRD941,UMKM326,Piajt Tradisional  ,Perawatan,477000,2023-12-29 18:37:39,2024-03-13 18:37:39
PRD942,UMKM326,Kayu Manis Bubuk,Obat Herbal,45000,2023-12-25 18:37:39,2024-06-15 18:37:39
PRD943,UMKM327,Susu Segar,Minuman,40000,2021-08-17 05:52:12,2022-06-06 05:52:12
PRD944,UMKM327,Rendang Padang,Makanan Berat,38000,2021-10-03 05:52:12,2021-11-09 05:52:12
PRD945,UMKM327,Keripik Singkong Pedas,Snack,10000,2021-08-18 05:52:12,2022-02-10 05:52:12
PRD946,UMKM327,Catering Ualng Tahun,Catering,89000,2021-08-04 05:52:12,2022-01-14 05:52:12
PRD948,UMKM328,Instalasi CCTV,Jasa IT,1349000,2024-02-01 14:48:58,2024-08-22 14:48:58
PRD949,UMKM328,App Delivery Custom,Aplikasi,3784000,2024-01-29 14:48:58,2024-09-13 14:48:58
PRD950,UMKM328,App Mobile Android,Aplikasi,972000,2024-01-15 14:48:58,2024-07-19 14:48:58
PRD952,UMKM329,Antar Jemput Bandara,Jasa Antar Jemput,826000,2021-10-08 11:40:07,2022-05-08 11:40:07
PRD953,UMKM329,Sewa Mobil Harian,Sewa Kendaraan,54000,2021-09-28 11:40:07,2021-10-10 11:40:07
PRD954,UMKM329,Stuyd Tour,Travel,849000,2021-09-16 11:40:07,2022-01-15 11:40:07
PRD955,UMKM330,Snack Box Meeting,Catering,9000,2022-01-16 03:51:25,2022-02-26 03:51:25
PRD956,UMKM330,Gado-Gado  ,Makanan Berat,9000,2022-01-19 03:51:25,2022-08-11 03:51:25
PRD957,UMKM330,Makaroni Goreng,Snack,7000,2021-11-26 03:51:25,2021-12-29 03:51:25
PRD958,UMKM330,Catering Ulang Tahun,Catering,7000,2021-11-21 03:51:25,2022-07-22 03:51:25
PRD959,UMKM330,Lontong Sayur,Makanan Berat,33000,2021-12-04 03:51:25,2021-12-18 03:51:25
PRD960,UMKM331,Pelatihan Barista,Buku,1182000,2022-06-12 16:28:00,2023-03-08 16:28:00
PRD961,UMKM331,Buku TOEFL,Buku,981000,2022-06-21 16:28:00,2022-08-03 16:28:00
PRD962,UMKM331,Pelatihan Barista,Pelatihan,248000,2022-06-21 16:28:00,2022-09-09 16:28:00
PRD963,UMKM331,Pelatihan K3,Pelatihan,634000,2022-07-10 16:28:00,2023-01-26 16:28:00
PRD964,UMKM331,Kursus Memasak,Kursus Offline,916000,2022-06-15 16:28:00,2022-10-20 16:28:00
PRD965,UMKM332,Bibit Jagung Hibrida,Bibit,237000,2021-04-10 21:19:16,2021-11-23 21:19:16
PRD966,UMKM332,Pupuk KCl,Pupuk,294000,2021-05-02 21:19:16,2021-07-09 21:19:16
PRD967,UMKM332,Pupuk NPK Mutiara,Pupuk,259000,2021-04-14 21:19:16,2021-07-11 21:19:16
PRD968,UMKM332,Ubi Jalar  ,Hasil Panen,89000,2021-04-29 21:19:16,2021-04-29 21:19:16
PRD969,UMKM332,Pupuk Kompos,Pupuk,107000,2021-05-02 21:19:16,2021-10-16 21:19:16
PRD970,UMKM333,Pisagn Nugget,Snack,20000,2021-03-28 06:15:48,2021-11-23 06:15:48
PRD971,UMKM333,Catering Kantor Harian,Catering,14000,2021-03-28 06:15:48,2021-12-30 06:15:48
PRD972,UMKM333,Soto Ayam Lamongan,Makanan Berat,8000,2021-05-09 06:15:48,2022-02-14 06:15:48
PRD973,UMKM334,Kayu Manis Bubuk,Obat Herbal,159000,2022-12-17 18:43:41,2023-09-20 18:43:41
PRD974,UMKM335,Paket Nasi Box 50 pax,Catering,19000,2022-08-10 16:12:05,2023-04-01 16:12:05
PRD975,UMKM335,Teh Tarik,Minuman,29000,2022-08-06 16:12:05,2023-05-22 16:12:05
PRD976,UMKM335,Catering Kantor Harian,Catering,18000,2022-07-14 16:12:05,2023-04-14 16:12:05
PRD977,UMKM335,Klepon,Dessert,28000,2022-08-13 16:12:05,2023-02-07 16:12:05
PRD978,UMKM335,Pecel Lele,Makanan Berat,6000,2022-08-15 16:12:05,2022-12-10 16:12:05
PRD979,UMKM336,Vest Pria,Pakaian Pria,371000,2023-04-16 16:00:25,2023-11-29 16:00:25
PRD980,UMKM336,Celana Chino Pria,Pakaian Pria,146000,2023-05-12 16:00:25,2023-12-10 16:00:25
PRD981,UMKM336,Dompte Wanita,Aksesoris,450000,2023-04-06 16:00:25,2023-09-09 16:00:25
PRD982,UMKM337,Jumpsuit Wanita,Pakaian Wanita,462000,2023-09-20 21:05:12,2023-09-20 21:05:12
PRD983,UMKM337,Tunik Polos,Pakaian Wanita,369000,2023-10-15 21:05:12,2023-12-24 21:05:12
PRD984,UMKM337,Sandal Casual,Sepatu,400000,2023-10-09 21:05:12,2024-06-06 21:05:12
PRD985,UMKM338,Sandal Casual,Sepatu,109000,2022-08-11 09:44:24,2023-04-20 09:44:24
PRD986,UMKM338,Sweater Pira,Pakaian Pria,93000,2022-07-12 09:44:24,2023-03-14 09:44:24
PRD987,UMKM338,Celana Chino Pria,Pakaian Pria,296000,2022-08-20 09:44:24,2023-03-29 09:44:24
PRD988,UMKM338,Kaos Polos Pira,Pakaian Pria,249000,2022-07-21 09:44:24,2022-11-17 09:44:24
PRD989,UMKM339,RakD inding Kayu,Kerajinan Kayu,176000,2021-10-21 20:58:02,2022-07-29 20:58:02
PRD990,UMKM339,Kursi Pallet Bekas,Daur Ulang,136000,2021-10-16 20:58:02,2022-05-15 20:58:02
PRD991,UMKM339,Tumbler Sablon,Souvenir,369000,2021-10-28 20:58:02,2022-06-09 20:58:02
PRD993,UMKM340,Martabak Manis,Dessert,15000,2022-09-01 16:21:49,2023-03-20 16:21:49
PRD994,UMKM340,Nasi Goreng Spesial,Makanan Berat,20000,2022-09-26 16:21:49,2023-01-17 16:21:49
PRD995,UMKM340,Cireng Isi,Snack,15000,2022-07-30 16:21:49,2023-03-04 16:21:49
PRD996,UMKM341,Soto Ayam Lamongan,Makanan Berat,32000,2021-06-04 02:27:49,2022-02-24 02:27:49
PRD997,UMKM341,Gado-Gado,Makanan Berat,33000,2021-05-22 02:27:49,2021-10-09 02:27:49
PRD998,UMKM342,Paket Honeymoon,Travel,169000,2023-12-06 10:15:48,2024-09-04 10:15:48
PRD999,UMKM343,Jasa Packing Barang,Logistik,200000,2023-01-08 16:16:01,2023-08-08 16:16:01
PRD1001,UMKM343,Driver Hairan,Jasa Antar Jemput,1609000,2022-12-26 16:16:01,2023-05-24 16:16:01
PRD1002,UMKM344,Desain Banner Spanduk,Event Organizer,1621000,2022-09-14 13:57:08,2023-05-06 13:57:08
PRD1003,UMKM344,Transkripsi Audio,Freelance,1770000,2022-08-18 13:57:08,2023-01-05 13:57:08
PRD1004,UMKM344,Desain Logo,Desain,570000,2022-09-18 13:57:08,2023-05-28 13:57:08
PRD1005,UMKM344,Voice Over,Freelance,112000,2022-08-09 13:57:08,2022-08-19 13:57:08
PRD1007,UMKM346,Celana Kulot,Pakaian Wanita,212000,2022-09-22 00:53:08,2022-09-22 00:53:08
PRD1008,UMKM346,Gelang Perak,Aksesoris,112000,2022-08-22 00:53:08,2023-01-14 00:53:08
PRD1009,UMKM346,Dress Casual,Pakaian Wanita,74000,2022-10-04 00:53:08,2023-05-17 00:53:08
PRD1010,UMKM346,Setelan Anak Lucu,Pakaian Anak,79000,2022-10-05 00:53:08,2023-02-02 00:53:08
PRD1011,UMKM346,Dress Anak Pesta,Pakaian Anak,236000,2022-08-18 00:53:08,2022-08-26 00:53:08
PRD1012,UMKM347,Celana Pendek Anak,Pakaian Anak,815000,2021-04-01 06:07:09,2021-09-24 06:07:09
PRD1013,UMKM347,Dompet Wanita  ,Aksesoris,171000,2021-04-25 06:07:09,2022-01-06 06:07:09
PRD1014,UMKM347,Sepatu Sneakers,Sepatu,110000,2021-03-25 06:07:09,2021-11-18 06:07:09
PRD1015,UMKM348,Servis HP,Servis,1488000,2021-08-25 22:26:53,2021-09-11 22:26:53
PRD1016,UMKM348,Servis AC Split,Servis,1204000,2021-08-01 22:26:53,2021-10-15 22:26:53
PRD1019,UMKM350,Kitchen Set Custom,Interior,7645000,2021-09-27 20:19:19,2022-02-03 20:19:19
PRD1020,UMKM351,Kursus Komputer,Kursus Offline,789000,2021-08-11 09:04:33,2021-08-18 09:04:33
PRD1021,UMKM351,Kursus Desain Canva,Kursus Online,152000,2021-07-23 09:04:33,2021-11-28 09:04:33
PRD1022,UMKM352,Konsultasi Keuangan,Konsultasi,1287000,2022-08-22 16:57:13,2023-04-06 16:57:13
PRD1023,UMKM353,Lontong Sayur,Makanan Berat,19000,2021-11-05 16:13:16,2021-11-23 16:13:16
PRD1024,UMKM353,Cireng Isi,Snack,40000,2021-10-25 16:13:16,2021-12-13 16:13:16
PRD1025,UMKM353,Seblak Kering,Snack,49000,2021-11-07 16:13:16,2022-02-22 16:13:16
PRD1026,UMKM353,Klepon,Dessert,42000,2021-11-16 16:13:16,2022-04-25 16:13:16
PRD1027,UMKM354,Pupuk Kompos,Pupuk,254000,2022-08-12 13:24:19,2022-11-02 13:24:19
PRD1028,UMKM354,Dodol Nangka,Produk Olahan,267000,2022-08-14 13:24:19,2022-09-05 13:24:19
PRD1029,UMKM354,Pupuk KCl,Pupuk,281000,2022-08-09 13:24:19,2023-05-18 13:24:19
PRD1030,UMKM355,Les Piano,Bimbel,1475000,2022-03-17 18:09:52,2022-07-25 18:09:52
PRD1031,UMKM355,Bimbel Bahasa Inggris,Bimbel,942000,2022-02-12 18:09:52,2022-07-15 18:09:52
PRD1032,UMKM356,Kursus Bahasa Inggris,Kursus Online,372000,2023-02-08 02:09:09,2023-03-07 02:09:09
PRD1033,UMKM356,Kursus Menjahit,Kursus Offline,220000,2023-03-14 02:09:09,2023-07-04 02:09:09
PRD1034,UMKM356,Kursus Mekanik,Kursus Offline,166000,2023-02-23 02:09:09,2023-06-24 02:09:09
PRD1035,UMKM356,Kursus Public Speaking  ,Kursus Offline,1090000,2023-02-26 02:09:09,2023-08-12 02:09:09
PRD1036,UMKM356,Buku Akuntansi,Buku,479000,2023-01-28 02:09:09,2023-01-28 02:09:09
PRD1037,UMKM357,Scanner Barcode,Hardware,2811000,2021-05-31 03:16:01,2022-03-27 03:16:01
PRD1038,UMKM357,Software Akuntansi,Software,2294000,2021-05-17 03:16:01,2021-09-19 03:16:01
PRD1039,UMKM358,Dodol Nangka,Produk Olahan,51000,2022-10-08 03:33:07,2022-10-08 03:33:07
PRD1040,UMKM359,Basreng Kering,Snack,21000,2022-07-22 11:38:53,2022-07-22 11:38:53
PRD1041,UMKM359,Pudding Coklat,Dessert,41000,2022-07-14 11:38:53,2023-03-15 11:38:53
PRD1042,UMKM359,Nasi Padang,Makanan Berat,30000,2022-06-11 11:38:53,2022-08-30 11:38:53
PRD1043,UMKM359,Es Teh Manis,Minuman,31000,2022-06-24 11:38:53,2022-08-09 11:38:53
PRD1044,UMKM360,Desain Kemasan Produk,Desain,885000,2021-09-03 08:39:39,2022-05-17 08:39:39
PRD1045,UMKM360,Seminar Nasional,Event Organizer,1675000,2021-09-23 08:39:39,2022-03-16 08:39:39
PRD1046,UMKM360,Seminar Nasional,Event Organizer,891000,2021-09-15 08:39:39,2021-10-16 08:39:39
PRD1052,UMKM362,Es Campur,Minuman,12000,2023-04-23 20:14:51,2023-12-04 20:14:51
PRD1053,UMKM362,Brownies Kukus,Dessert,13000,2023-05-04 20:14:51,2023-05-15 20:14:51
PRD1054,UMKM362,Matcha Latte,Minuman,44000,2023-05-03 20:14:51,2023-11-03 20:14:51
PRD1055,UMKM362,Teh Tarik,Minuman,17000,2023-05-16 20:14:51,2023-09-22 20:14:51
PRD1056,UMKM362,Mie Ayam Pangsit,Makanan Berat,41000,2023-05-29 20:14:51,2024-02-02 20:14:51
PRD1057,UMKM363,Monitoring Listrik IoT,IoT,4122000,2022-02-12 06:08:29,2022-11-26 06:08:29
PRD1058,UMKM363,Aplikasi HR Sederhana,Aplikasi,2205000,2022-01-10 06:08:29,2022-09-18 06:08:29
PRD1060,UMKM363,Pembuatan Website,Jasa IT,533000,2021-12-25 06:08:29,2022-06-09 06:08:29
PRD1061,UMKM363,Aplikasi Inventory,Aplikasi,4379000,2022-01-27 06:08:29,2022-06-17 06:08:29
PRD1062,UMKM364,Celana Chino Pria,Pakaian Pria,50000,2021-07-22 12:06:37,2022-05-02 12:06:37
PRD1063,UMKM364,Kemeja Batik Pria,Pakaian Pria,327000,2021-07-17 12:06:37,2022-04-15 12:06:37
PRD1064,UMKM364,Topi Baseball,Aksesoris,495000,2021-06-20 12:06:37,2021-11-19 12:06:37
PRD1065,UMKM364,Rok Midi,Pakaian Wanita,184000,2021-07-10 12:06:37,2022-04-14 12:06:37
PRD1066,UMKM365,Sewa Pickup Barang,Sewa Kendaraan,1432000,2023-10-14 22:31:21,2023-10-15 22:31:21
PRD1067,UMKM365,Sewa Mobil Harian,Sewa Kendaraan,1815000,2023-11-01 22:31:21,2024-07-18 22:31:21
PRD1068,UMKM365,Sewa Mobil Harian,Sewa Kendaraan,531000,2023-10-02 22:31:21,2024-01-05 22:31:21
PRD1069,UMKM366,Voice Over,Freelance,651000,2023-08-31 08:13:04,2024-03-05 08:13:04
PRD1070,UMKM366,Paket Ulang Tahun,Freelance,591000,2023-08-24 08:13:04,2023-12-25 08:13:04
PRD1071,UMKM366,Servis Mesin Cuci,Servis,384000,2023-09-17 08:13:04,2023-10-20 08:13:04
PRD1072,UMKM366,Konsultasi iBsnis,Konsultasi,1895000,2023-08-12 08:13:04,2024-05-14 08:13:04
PRD1073,UMKM366,Transkripsi Audio,Freelance,1969000,2023-08-03 08:13:04,2023-11-09 08:13:04
PRD1074,UMKM367,Jasa Packing Barang,Logistik,1289000,2023-09-23 01:12:49,2024-06-04 01:12:49
PRD1075,UMKM367,Antar Jemput Bandara,Jasa Antar Jemput,975000,2023-09-26 01:12:49,2023-12-14 01:12:49
PRD1076,UMKM367,Pengiriman Barang Kota,Logistik,1978000,2023-09-29 01:12:49,2024-03-13 01:12:49
PRD1077,UMKM367,Tour Domestik,Travel,1873000,2023-08-18 01:12:49,2024-01-30 01:12:49
PRD1078,UMKM368,Event Launching Produk,Event Organizer,1705000,2021-03-19 01:50:25,2021-12-12 01:50:25
PRD1080,UMKM369,Kue Cubit,Catering,48000,2023-11-08 11:53:06,2024-01-14 11:53:06
PRD1081,UMKM369,Klepon,Dessert,20000,2023-11-20 11:53:06,2023-12-07 11:53:06
PRD1082,UMKM370,Cabai Rawit Segar,Hasil Panen,136000,2023-03-22 16:12:16,2023-11-26 16:12:16
PRD1083,UMKM371,Smart Meter Air,IoT,1921000,2023-02-15 05:29:16,2023-03-04 05:29:16
PRD1084,UMKM371,Smart Meter Air,IoT,3818000,2023-02-23 05:29:16,2023-09-10 05:29:16
PRD1085,UMKM371,Aplikasi Kasir UMKM,Software,3529000,2023-03-05 05:29:16,2023-11-30 05:29:16
PRD1086,UMKM371,Laptop Refurbished,Hardware,4578000,2023-04-04 05:29:16,2023-08-14 05:29:16
PRD1087,UMKM371,Sensor Suhu Gudang,IoT,626000,2023-04-03 05:29:16,2023-04-03 05:29:16
PRD1088,UMKM372,Tumbler Sablon  ,Souvenir,193000,2021-07-10 08:37:53,2021-08-16 08:37:53
PRD1089,UMKM372,Keychain Akrilik,Souvenir,199000,2021-06-08 08:37:53,2021-06-08 08:37:53
PRD1090,UMKM372,Hiasan Dinding Batik,Dekorasi Rumah,321000,2021-06-08 08:37:53,2022-02-15 08:37:53
PRD1091,UMKM372,Kursi Pallet Bekas,Daur Ulang,329000,2021-07-11 08:37:53,2021-08-21 08:37:53
PRD1092,UMKM372,Tumbler Sablon,Souvenir,256000,2021-05-19 08:37:53,2021-06-20 08:37:53
PRD1093,UMKM373,Servis Laptop,Servis,1465000,2021-12-25 22:31:45,2022-07-26 22:31:45
PRD1095,UMKM373,Event Launching Produk,Event Organizer,546000,2022-01-06 22:31:45,2022-05-23 22:31:45
PRD1096,UMKM373,Konsultasi Pajak,Konsultasi,328000,2021-12-31 22:31:45,2022-02-06 22:31:45
PRD1097,UMKM373,Penerjemah Dokumen,Freelance,566000,2022-01-11 22:31:45,2022-02-20 22:31:45
PRD1098,UMKM374,Scanner Barcode,Hardware,2132000,2022-08-22 12:20:51,2023-05-15 12:20:51
PRD1099,UMKM374,App Mobile Android,Aplikasi,1426000,2022-07-29 12:20:51,2022-11-25 12:20:51
PRD1100,UMKM375,Lampu Rotan,Dekorasi Rumah,45000,2021-08-06 22:49:26,2021-11-12 22:49:26
PRD1101,UMKM376,App Pemesanan Online,Aplikasi,2547000,2021-10-24 20:17:56,2022-03-01 20:17:56
PRD1102,UMKM377,Ikat Pinggang Pria,Aksesoris,317000,2022-10-24 13:11:35,2023-01-24 13:11:35
PRD1103,UMKM377,Setelan Anak Lucu,Pakaian Anak,389000,2022-11-17 13:11:35,2023-08-30 13:11:35
