id,name,sector,description,created_at,updated_at,photo_url
UMKM597,Dapur Maudy,Kuliner,"Kedai minuman kekinian yang menyajikan berbagai varian boba, thai tea, dan kopi susu dengan bahan segar pilihan.",2021-01-22 03:57:40,2022-02-26 03:57:40,https://cdn.dummyumkm.id/umkm/UMKM597.jpg
UMKM598,Panen Raisa,Pertanian,"Kelompok tani yang menjual bibit padi unggul, pupuk organik, dan alat pertanian dengan harga terjangkau.",2023-09-05 16:31:15,2024-05-02 16:31:15,
UMKM599,Fikri Digital,Teknologi,"Perusahaan IT yang menyediakan layanan instalasi jaringan, maintenance server, dan IT support untuk bisnis skala menengah.",2021-12-17 11:28:07,2022-10-23 11:28:07,
UMKM600,Kerajinan Anisa,Kerajinan,Usaha pembuatan boneka dan mainan edukatif anak berbahan kain flannel dan kayu tanpa bahan berbahaya.,2022-09-17 13:44:50,2022-12-28 13:44:50,https://cdn.dummyumkm.id/umkm/UMKM600.jpg
UMKM601,Mirza Service,Jasa,"Penyedia jasa desain grafis dan branding untuk UMKM, meliputi pembuatan logo, brosur, dan materi pemasaran digital.",2022-03-28 06:06:09,2023-06-03 06:06:09,https://cdn.dummyumkm.id/umkm/UMKM601.jpg
UMKM602,Studio Digital Valdi,Teknologi,Jasa desain UI/UX dan pengembangan software custom sesuai kebutuhan klien dengan metodologi agile.,2023-08-08 20:42:45,2024-08-03 20:42:45,https://cdn.dummyumkm.id/umkm/UMKM602.jpg
UMKM603,Handcraft Oki,Kerajinan,"Kelompok pengrajin anyaman pandan dan mendong yang memproduksi tikar, topi, dan tas untuk oleh-oleh wisata.",2023-11-19 19:07:52,2024-11-15 19:07:52,https://cdn.dummyumkm.id/umkm/UMKM603.jpg
UMKM604,Solusi IT Elvy,Teknologi,"Developer aplikasi mobile Android dan iOS untuk berbagai kebutuhan bisnis, mulai dari e-commerce hingga sistem absensi.",2022-09-16 13:32:11,2023-10-06 13:32:11,https://cdn.dummyumkm.id/umkm/UMKM604.jpg
UMKM605,Kevin Fashion,Fashion,"Butik pakaian wanita muslimah yang menyediakan gamis, hijab, dan aksesoris dengan model terkini dan bahan premium.",2022-01-30 19:16:55,2022-04-18 19:16:55,https://cdn.dummyumkm.id/umkm/UMKM605.jpg
UMKM606,Bella Property,Properti,"Usaha kost putra-putri dengan fasilitas lengkap seperti WiFi, AC, kamar mandi dalam, dan dapur bersama.",2021-05-16 07:31:09,2022-03-23 07:31:09,https://cdn.dummyumkm.id/umkm/UMKM606.jpg
UMKM607,Edukasi Cahyo,Pendidikan,Penyedia layanan les privat guru ke rumah untuk berbagai mata pelajaran dengan sistem penjadwalan fleksibel.,2021-08-18 00:40:42,2022-06-03 00:40:42,https://cdn.dummyumkm.id/umkm/UMKM607.jpg
UMKM608,Souvenir Anisa,Kerajinan,"Pengrajin gerabah dan keramik yang memproduksi pot, vas bunga, dan perlengkapan dapur dengan motif tradisional.",2023-12-03 21:55:30,2024-12-12 21:55:30,https://cdn.dummyumkm.id/umkm/UMKM608.jpg
UMKM609,Marshanda Fashion,Fashion,"Toko aksesoris fashion wanita meliputi tas, dompet, perhiasan, dan ikat rambut dengan koleksi yang selalu diperbarui.",2021-02-06 22:13:33,2021-05-25 22:13:33,https://cdn.dummyumkm.id/umkm/UMKM609.jpg
UMKM610,Panen Nanda,Pertanian,Petani kopi dan kakao yang mengolah biji kopi menjadi produk siap seduh dengan kualitas specialty grade.,2021-04-30 22:26:32,2022-05-04 22:26:32,https://cdn.dummyumkm.id/umkm/UMKM610.jpg
UMKM611,Apotek Surya,Kesehatan,"Penyedia alat kesehatan rumah tangga seperti tensimeter, nebulizer, dan kursi roda dengan harga terjangkau.",2023-02-20 08:27:33,2023-07-09 08:27:33,https://cdn.dummyumkm.id/umkm/UMKM611.jpg
UMKM612,Valdi Catering,Kuliner,"Kedai minuman kekinian yang menyajikan berbagai varian boba, thai tea, dan kopi susu dengan bahan segar pilihan.",2023-04-30 12:35:10,2024-04-06 12:35:10,https://cdn.dummyumkm.id/umkm/UMKM612.jpg
UMKM613,Ilham Teknologi,Teknologi,"Penyedia jasa pembuatan website profesional untuk perusahaan, toko online, dan portofolio personal dengan harga kompetitif.",2023-03-24 06:49:14,2023-09-05 06:49:14,https://cdn.dummyumkm.id/umkm/UMKM613.jpg
UMKM615,Dapur Dewi,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2021-04-29 16:56:56,2022-03-31 16:56:56,https://cdn.dummyumkm.id/umkm/UMKM615.jpg
UMKM616,Kursus Maudy,Pendidikan,"Lembaga kursus musik yang mengajarkan piano, gitar, vokal, dan drum untuk anak-anak hingga dewasa.",2021-04-12 22:53:24,2021-09-22 22:53:24,https://cdn.dummyumkm.id/umkm/UMKM616.jpg
UMKM617,UD Arya,Pertanian,,2023-08-16 18:55:02,2023-09-29 18:55:02,https://cdn.dummyumkm.id/umkm/UMKM617.jpg
UMKM618,RM Dewi,Kuliner,Usaha kuliner rumahan yang fokus pada produksi aneka snack dan kue kering untuk oleh-oleh dan hampers hari raya.,2021-07-27 13:09:29,2022-01-18 13:09:29,https://cdn.dummyumkm.id/umkm/UMKM618.jpg
UMKM619,OktaCare,Kesehatan,"Klinik kesehatan umum yang melayani konsultasi dokter, pemeriksaan laboratorium, dan layanan rawat jalan harian.",2022-07-17 14:06:14,2023-01-25 14:06:14,https://cdn.dummyumkm.id/umkm/UMKM619.jpg
UMKM620,Beby Catering,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2022-08-27 16:17:50,2022-11-29 16:17:50,https://cdn.dummyumkm.id/umkm/UMKM620.jpg
UMKM621,Gani Fashion,Fashion,"Distro lokal yang memproduksi kaos, hoodie, dan topi dengan desain orisinal bertema budaya Indonesia.",2021-07-17 09:28:24,2022-11-28 09:28:24,https://cdn.dummyumkm.id/umkm/UMKM621.jpg
UMKM622,Butik Jihan,Fashion,Usaha thrift shop yang menjual pakaian bekas layak pakai pilihan dengan harga sangat terjangkau.,2023-03-30 18:42:02,2024-04-06 18:42:02,https://cdn.dummyumkm.id/umkm/UMKM622.jpg
UMKM623,Kevin Style,Fashion,"Butik pakaian wanita muslimah yang menyediakan gamis, hijab, dan aksesoris dengan model terkini dan bahan premium.",2023-03-05 17:43:19,2023-10-11 17:43:19,
UMKM624,Kriya Bayu,Kerajinan,,2021-10-06 05:47:21,2023-02-06 05:47:21,https://cdn.dummyumkm.id/umkm/UMKM624.jpg
UMKM625,Dapur Julia,Kuliner,"Bisnis food truck yang berkeliling menjajakan burger, hotdog, dan minuman segar di area perkantoran dan kampus.",2023-11-22 05:01:52,2024-01-01 05:01:52,https://cdn.dummyumkm.id/umkm/UMKM625.jpg
UMKM626,Novan Catering,Kuliner,"Usaha makanan beku (frozen food) rumahan seperti dimsum, siomay, dan nugget dengan bahan halal dan tanpa pengawet.",2021-02-14 02:07:57,2021-02-28 02:07:57,https://cdn.dummyumkm.id/umkm/UMKM626.jpg
UMKM627,Ekspedisi Faris,Transportasi,Jasa ekspedisi dan pengiriman barang antar kota dan antar pulau dengan armada truk dan pickup yang terawat.,2021-10-22 00:08:49,2022-09-19 00:08:49,https://cdn.dummyumkm.id/umkm/UMKM627.jpg
UMKM628,Andi Cargo,Transportasi,"Bengkel spesialis servis mobil dan motor yang menangani tune up, ganti oli, dan perbaikan mesin secara profesional.",2023-11-06 14:23:26,2024-10-21 14:23:26,https://cdn.dummyumkm.id/umkm/UMKM628.jpg
UMKM629,Studio Julia,Jasa,"Usaha freelance penulisan konten, copywriting, dan manajemen media sosial untuk berbagai brand dan perusahaan.",2022-05-16 00:02:47,2023-04-03 00:02:47,https://cdn.dummyumkm.id/umkm/UMKM629.jpg
UMKM630,Herbal Zaid,Kesehatan,"Klinik kesehatan umum yang melayani konsultasi dokter, pemeriksaan laboratorium, dan layanan rawat jalan harian.",2023-12-08 23:24:07,2024-09-29 23:24:07,https://cdn.dummyumkm.id/umkm/UMKM630.jpg
UMKM631,Gracia Style,Fashion,"Brand pakaian olahraga lokal yang memproduksi jersey, celana training, dan sepatu olahraga berkualitas tinggi.",2021-03-16 08:20:31,2021-09-12 08:20:31,https://cdn.dummyumkm.id/umkm/UMKM631.jpg
UMKM632,Distro Zulkifli,Fashion,"Toko pakaian pria casual dan formal yang menawarkan kemeja, celana, dan jaket dengan harga bersaing.",2022-05-17 15:39:09,2023-04-09 15:39:09,https://cdn.dummyumkm.id/umkm/UMKM632.jpg
UMKM633,Zaskia Solution,Jasa,"Jasa laundry kiloan dan satuan yang melayani antar-jemput pakaian dengan hasil bersih, rapi, dan wangi.",2022-04-16 23:27:10,2022-12-09 23:27:10,https://cdn.dummyumkm.id/umkm/UMKM633.jpg
UMKM634,Herbal Yanto,Kesehatan,"Pusat terapi dan spa kesehatan yang menawarkan pijat refleksi, akupuntur, dan perawatan tubuh berbahan herbal.",2022-08-06 02:14:09,2023-05-26 02:14:09,https://cdn.dummyumkm.id/umkm/UMKM634.jpg
UMKM635,Willy Property,Properti,Usaha villa dan guest house harian yang menawarkan penginapan nyaman dengan suasana asri dan harga kompetitif.,2023-05-27 01:12:19,2023-09-07 01:12:19,https://cdn.dummyumkm.id/umkm/UMKM635.jpg
UMKM636,Kursus Hafiz,Pendidikan,"Pusat kursus bahasa Inggris dan Mandarin untuk anak-anak, remaja, dan profesional dengan metode komunikatif.",2021-02-18 03:26:20,2021-03-06 03:26:20,https://cdn.dummyumkm.id/umkm/UMKM636.jpg
UMKM637,Studio Prisia,Jasa,"Jasa laundry kiloan dan satuan yang melayani antar-jemput pakaian dengan hasil bersih, rapi, dan wangi.",2021-01-17 21:43:14,2021-11-14 21:43:14,https://cdn.dummyumkm.id/umkm/UMKM637.jpg
UMKM638,Zulkifli Catering,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2022-05-08 16:49:39,2022-06-17 16:49:39,https://cdn.dummyumkm.id/umkm/UMKM638.jpg
UMKM639,Panen Zainal,Pertanian,Petani padi dan jagung yang menjual hasil panen langsung ke konsumen dan pengepul dengan harga petani bersaing.,2021-04-17 01:03:00,2021-08-09 01:03:00,https://cdn.dummyumkm.id/umkm/UMKM639.jpg
UMKM640,Pusat Belajar Cici,Pendidikan,"Bimbingan belajar khusus persiapan SBMPTN, UTBK, dan masuk sekolah kedinasan dengan pengajar berpengalaman.",2022-01-01 13:55:22,2022-07-08 13:55:22,https://cdn.dummyumkm.id/umkm/UMKM640.jpg
UMKM641,Kursus Chacha,Pendidikan,"Lembaga pelatihan vokasi yang menyediakan kursus menjahit, tata boga, dan kecantikan bersertifikat resmi.",2022-12-28 04:33:14,2023-05-30 04:33:14,https://cdn.dummyumkm.id/umkm/UMKM641.jpg
UMKM642,Uut Dev,Teknologi,"Penyedia jasa pembuatan website profesional untuk perusahaan, toko online, dan portofolio personal dengan harga kompetitif.",2023-10-07 21:07:20,2024-12-15 21:07:20,
UMKM643,Agro Fajar,Pertanian,Distributor pupuk dan pestisida pertanian yang melayani petani lokal dengan harga grosir dan pengiriman ke sawah.,2023-11-06 01:41:58,2024-06-04 01:41:58,https://cdn.dummyumkm.id/umkm/UMKM643.jpg
UMKM644,Katering Jaka,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2022-10-03 10:20:14,2023-03-01 10:20:14,https://cdn.dummyumkm.id/umkm/UMKM644.jpg
UMKM645,Layanan Dani,Jasa,"Jasa laundry kiloan dan satuan yang melayani antar-jemput pakaian dengan hasil bersih, rapi, dan wangi.",2022-01-18 21:39:28,2022-03-21 21:39:28,https://cdn.dummyumkm.id/umkm/UMKM645.jpg
UMKM646,Karya Teguh,Kerajinan,"Pengrajin batik tulis dan cap khas daerah yang menerima pesanan seragam, kain meteran, dan souvenir.",2021-07-16 06:48:06,2022-07-12 06:48:06,https://cdn.dummyumkm.id/umkm/UMKM646.jpg
UMKM647,Laudya Catering,Kuliner,"Usaha makanan beku (frozen food) rumahan seperti dimsum, siomay, dan nugget dengan bahan halal dan tanpa pengawet.",2021-08-05 13:23:30,2022-03-02 13:23:30,https://cdn.dummyumkm.id/umkm/UMKM647.jpg
UMKM649,Koleksi Sheila,Fashion,"Distro lokal yang memproduksi kaos, hoodie, dan topi dengan desain orisinal bertema budaya Indonesia.",2022-05-10 13:57:23,2023-07-02 13:57:23,https://cdn.dummyumkm.id/umkm/UMKM649.jpg
UMKM650,Ekspedisi Via,Transportasi,Jasa angkut barang pindahan rumah dan kantor dengan armada lengkap dan tenaga bongkar-muat berpengalaman.,2022-05-29 05:02:00,2022-10-03 05:02:00,https://cdn.dummyumkm.id/umkm/UMKM650.jpg
UMKM651,Studio Wahyu,Jasa,"Jasa kebersihan dan sanitasi untuk rumah, kantor, dan gedung komersial dengan peralatan profesional dan ramah lingkungan.",2023-03-14 15:09:51,2023-04-14 15:09:51,https://cdn.dummyumkm.id/umkm/UMKM651.jpg
UMKM652,Trans Nabilah,Transportasi,Penyedia layanan kurir ekspres lokal untuk pengiriman dokumen dan paket dalam kota dengan jaminan keamanan.,2021-03-19 06:49:27,2022-05-29 06:49:27,https://cdn.dummyumkm.id/umkm/UMKM652.jpg
UMKM653,Vino Pro,Jasa,"Jasa servis elektronik rumah tangga meliputi AC, kulkas, mesin cuci, dan televisi dengan teknisi berpengalaman.",2022-02-04 03:10:52,2022-10-03 03:10:52,
UMKM655,Tani Putra,Pertanian,"Usaha pengolahan hasil pertanian menjadi produk bernilai tambah seperti tepung mocaf, keripik singkong, dan abon.",2022-09-23 06:46:20,2023-07-10 06:46:20,https://cdn.dummyumkm.id/umkm/UMKM655.jpg
UMKM656,Studio Digital Velove,Teknologi,"Developer aplikasi mobile Android dan iOS untuk berbagai kebutuhan bisnis, mulai dari e-commerce hingga sistem absensi.",2023-07-05 12:05:27,2024-08-06 12:05:27,https://cdn.dummyumkm.id/umkm/UMKM656.jpg
UMKM657,Handcraft Marshanda,Kerajinan,"Kelompok pengrajin anyaman pandan dan mendong yang memproduksi tikar, topi, dan tas untuk oleh-oleh wisata.",2021-11-16 04:40:00,2022-08-13 04:40:00,
UMKM659,Daffa Dev,Teknologi,Penyedia jasa rekondisi dan penjualan laptop serta PC bekas berkualitas dengan garansi resmi toko.,2023-07-01 11:57:13,2023-10-20 11:57:13,https://cdn.dummyumkm.id/umkm/UMKM659.jpg
UMKM660,Handcraft Irfan,Kerajinan,"Usaha daur ulang sampah menjadi produk bernilai seperti tas dari plastik bekas, pot dari ban, dan lampu botol kaca.",2022-11-05 19:11:15,2023-05-27 19:11:15,https://cdn.dummyumkm.id/umkm/UMKM660.jpg
UMKM661,Wulan Teknologi,Teknologi,Penyedia jasa rekondisi dan penjualan laptop serta PC bekas berkualitas dengan garansi resmi toko.,2022-11-26 20:30:40,2024-02-22 20:30:40,https://cdn.dummyumkm.id/umkm/UMKM661.jpg
UMKM662,Andien Style,Fashion,Usaha thrift shop yang menjual pakaian bekas layak pakai pilihan dengan harga sangat terjangkau.,2023-10-25 12:17:16,2024-11-07 12:17:16,https://cdn.dummyumkm.id/umkm/UMKM662.jpg
UMKM663,Properti Iis,Properti,Marketplace properti lokal yang menghubungkan pemilik properti dengan calon penyewa atau pembeli secara langsung.,2021-05-31 06:29:47,2021-09-14 06:29:47,https://cdn.dummyumkm.id/umkm/UMKM663.jpg
UMKM665,Handcraft Ivan,Kerajinan,"Usaha lukisan dan seni rupa yang menerima pesanan lukisan custom, mural dinding, dan dekorasi kantor.",2022-09-08 04:33:43,2023-02-15 04:33:43,https://cdn.dummyumkm.id/umkm/UMKM665.jpg
UMKM666,Butik Nina,Fashion,"Butik pakaian wanita muslimah yang menyediakan gamis, hijab, dan aksesoris dengan model terkini dan bahan premium.",2022-06-24 10:31:17,2023-09-20 10:31:17,https://cdn.dummyumkm.id/umkm/UMKM666.jpg
UMKM667,Tani Putra,Pertanian,,2021-02-25 11:41:52,2021-07-09 11:41:52,https://cdn.dummyumkm.id/umkm/UMKM667.jpg
UMKM668,Sehat Widya,Kesehatan,"Penyedia layanan perawatan kesehatan lansia di rumah, meliputi perawatan luka, fisioterapi, dan pendampingan harian.",2021-04-20 00:26:21,2022-05-31 00:26:21,https://cdn.dummyumkm.id/umkm/UMKM668.jpg
UMKM669,Katering Fajar,Kuliner,"Bisnis food truck yang berkeliling menjajakan burger, hotdog, dan minuman segar di area perkantoran dan kampus.",2022-01-06 14:00:03,2022-08-10 14:00:03,https://cdn.dummyumkm.id/umkm/UMKM669.jpg
UMKM670,Gita Digital,Teknologi,,2023-05-10 01:23:20,2024-06-01 01:23:20,https://cdn.dummyumkm.id/umkm/UMKM670.jpg
UMKM671,Diaz Cargo,Transportasi,Penyedia jasa logistik last-mile delivery untuk toko online dan marketplace dengan layanan same-day delivery.,2021-12-15 20:15:24,2021-12-19 20:15:24,https://cdn.dummyumkm.id/umkm/UMKM671.jpg
UMKM672,Warung Bunga,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2021-10-26 20:27:14,2021-10-31 20:27:14,
UMKM673,Edukasi Sigit,Pendidikan,"Lembaga bimbingan belajar yang menyediakan les privat dan kelompok untuk siswa SD, SMP, dan SMA semua mata pelajaran.",2022-07-16 08:24:16,2023-06-24 08:24:16,https://cdn.dummyumkm.id/umkm/UMKM673.jpg
UMKM674,Agro Krisna,Pertanian,"Kelompok tani yang menjual bibit padi unggul, pupuk organik, dan alat pertanian dengan harga terjangkau.",2023-06-15 19:34:36,2023-08-26 19:34:36,https://cdn.dummyumkm.id/umkm/UMKM674.jpg
UMKM675,Warung Bayu,Kuliner,"Bisnis food truck yang berkeliling menjajakan burger, hotdog, dan minuman segar di area perkantoran dan kampus.",2023-02-28 15:32:32,2023-03-29 15:32:32,https://cdn.dummyumkm.id/umkm/UMKM675.jpg
UMKM676,Herbal Indah,Kesehatan,"Usaha produksi suplemen kesehatan berbahan dasar alami seperti madu, propolis, dan royal jelly bersertifikat BPOM.",2022-01-03 08:49:38,2023-04-14 08:49:38,https://cdn.dummyumkm.id/umkm/UMKM676.jpg
UMKM677,Kedai Wahyu,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2021-11-17 23:08:11,2021-12-01 23:08:11,https://cdn.dummyumkm.id/umkm/UMKM677.jpg
UMKM678,Distro Wahyu,Fashion,Butik pakaian branded second yang menjual produk impor berkualitas dengan harga lebih terjangkau.,2022-05-28 16:15:55,2023-01-17 16:15:55,https://cdn.dummyumkm.id/umkm/UMKM678.jpg
UMKM679,Outlet Arya,Fashion,Butik pakaian branded second yang menjual produk impor berkualitas dengan harga lebih terjangkau.,2021-07-22 07:25:09,2022-08-20 07:25:09,https://cdn.dummyumkm.id/umkm/UMKM679.jpg
UMKM680,Toko Busana Titi,Fashion,Toko sepatu dan sandal lokal yang mengutamakan kenyamanan dan kualitas bahan dengan desain kekinian.,2023-10-31 14:21:06,2024-03-28 14:21:06,https://cdn.dummyumkm.id/umkm/UMKM680.jpg
UMKM681,JihanArt,Kerajinan,"Pengrajin batik tulis dan cap khas daerah yang menerima pesanan seragam, kain meteran, dan souvenir.",2021-10-02 16:10:13,2022-12-01 16:10:13,https://cdn.dummyumkm.id/umkm/UMKM681.jpg
UMKM682,Naufal Catering,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2023-11-02 11:11:40,2025-02-13 11:11:40,https://cdn.dummyumkm.id/umkm/UMKM682.jpg
UMKM683,Katering Eko,Kuliner,"Warung makan sederhana yang menyajikan masakan Padang, Jawa, dan Sunda dengan porsi besar dan harga ramah di kantong.",2023-08-16 08:43:45,2024-06-29 08:43:45,https://cdn.dummyumkm.id/umkm/UMKM683.jpg
UMKM684,Trans Fitri,Transportasi,Usaha sewa motor harian dan mingguan yang melayani wisatawan dan warga yang butuh kendaraan jangka pendek.,2022-09-01 19:10:55,2023-06-05 19:10:55,https://cdn.dummyumkm.id/umkm/UMKM684.jpg
UMKM685,Rental Via,Transportasi,"Travel agent yang menyediakan paket wisata lokal dan mancanegara, umroh, serta ticketing pesawat dan hotel.",2021-01-24 19:01:50,2021-04-09 19:01:50,https://cdn.dummyumkm.id/umkm/UMKM685.jpg
UMKM686,Studio Oki,Jasa,"Jasa laundry kiloan dan satuan yang melayani antar-jemput pakaian dengan hasil bersih, rapi, dan wangi.",2023-06-03 13:17:26,2024-07-17 13:17:26,https://cdn.dummyumkm.id/umkm/UMKM686.jpg
UMKM687,Medika Zarry,Kesehatan,"Klinik kecantikan dan perawatan kulit yang menyediakan layanan facial, laser, dan konsultasi dermatologi.",2023-08-31 17:56:29,2024-01-08 17:56:29,https://cdn.dummyumkm.id/umkm/UMKM687.jpg
UMKM688,Butik Victor,Fashion,"Usaha konveksi yang menerima pesanan seragam sekolah, kantor, dan komunitas dalam jumlah besar maupun kecil.",2022-06-06 10:51:13,2023-01-23 10:51:13,https://cdn.dummyumkm.id/umkm/UMKM688.jpg
UMKM690,Jasa Jelita,Jasa,"Penyedia jasa desain grafis dan branding untuk UMKM, meliputi pembuatan logo, brosur, dan materi pemasaran digital.",2022-06-29 13:38:50,2023-04-08 13:38:50,https://cdn.dummyumkm.id/umkm/UMKM690.jpg
UMKM691,Klinik Panji,Kesehatan,"Penyedia layanan bidan mandiri yang melayani pemeriksaan kehamilan, persalinan, dan imunisasi bayi.",2022-03-04 16:54:05,2022-04-10 16:54:05,https://cdn.dummyumkm.id/umkm/UMKM691.jpg
UMKM692,Surya Property,Properti,Usaha jasa desain interior dan dekorasi ruangan untuk hunian pribadi maupun komersial dengan sentuhan modern minimalis.,2022-11-09 21:48:22,2023-09-27 21:48:22,https://cdn.dummyumkm.id/umkm/UMKM692.jpg
UMKM693,Pusat Belajar Anisa,Pendidikan,,2022-07-09 14:50:49,2023-06-29 14:50:49,https://cdn.dummyumkm.id/umkm/UMKM693.jpg
UMKM694,Studio Vino,Jasa,"Usaha freelance penulisan konten, copywriting, dan manajemen media sosial untuk berbagai brand dan perusahaan.",2023-07-03 23:28:14,2023-08-24 23:28:14,https://cdn.dummyumkm.id/umkm/UMKM694.jpg
UMKM695,Kedai Cinta,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2021-03-01 21:43:08,2021-06-21 21:43:08,https://cdn.dummyumkm.id/umkm/UMKM695.jpg
UMKM696,Farm Omar,Pertanian,,2021-09-27 05:58:53,2021-11-23 05:58:53,https://cdn.dummyumkm.id/umkm/UMKM696.jpg
UMKM697,Pusat Belajar Rossa,Pendidikan,"Lembaga kursus musik yang mengajarkan piano, gitar, vokal, dan drum untuk anak-anak hingga dewasa.",2021-06-23 15:11:39,2022-05-19 15:11:39,https://cdn.dummyumkm.id/umkm/UMKM697.jpg
UMKM698,Pusat Belajar Yanto,Pendidikan,Penyedia layanan les privat guru ke rumah untuk berbagai mata pelajaran dengan sistem penjadwalan fleksibel.,2021-03-13 03:30:37,2021-12-14 03:30:37,https://cdn.dummyumkm.id/umkm/UMKM698.jpg
UMKM699,Teguh Teknologi,Teknologi,Penyedia jasa rekondisi dan penjualan laptop serta PC bekas berkualitas dengan garansi resmi toko.,2021-09-29 01:15:12,2021-10-08 01:15:12,https://cdn.dummyumkm.id/umkm/UMKM699.jpg
UMKM700,Farm Rizal,Pertanian,"Usaha budidaya tanaman hias dan bunga potong yang memasok ke florist, hotel, dan acara pernikahan.",2023-12-31 01:22:37,2024-01-06 01:22:37,https://cdn.dummyumkm.id/umkm/UMKM700.jpg
UMKM701,Kedai Catur,Kuliner,"Kedai minuman kekinian yang menyajikan berbagai varian boba, thai tea, dan kopi susu dengan bahan segar pilihan.",2022-03-27 07:56:27,2023-04-23 07:56:27,https://cdn.dummyumkm.id/umkm/UMKM701.jpg
UMKM702,Hendra Service,Jasa,"Jasa kebersihan dan sanitasi untuk rumah, kantor, dan gedung komersial dengan peralatan profesional dan ramah lingkungan.",2023-02-28 15:52:42,2024-02-12 15:52:42,https://cdn.dummyumkm.id/umkm/UMKM702.jpg
UMKM703,Karya Khoirul,Kerajinan,"Usaha produksi souvenir pernikahan dan ulang tahun custom seperti gantungan kunci, mug, dan tumbler sablon.",2023-11-16 09:54:10,2024-10-17 09:54:10,https://cdn.dummyumkm.id/umkm/UMKM703.jpg
UMKM704,Kirana Kitchen,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2023-09-28 09:28:20,2023-12-31 09:28:20,https://cdn.dummyumkm.id/umkm/UMKM704.jpg
UMKM705,Lesty Teknologi,Teknologi,,2022-09-22 10:39:24,2023-07-09 10:39:24,https://cdn.dummyumkm.id/umkm/UMKM705.jpg
UMKM706,Toko Busana Erlangga,Fashion,"Toko aksesoris fashion wanita meliputi tas, dompet, perhiasan, dan ikat rambut dengan koleksi yang selalu diperbarui.",2023-05-22 06:29:19,2024-03-26 06:29:19,https://cdn.dummyumkm.id/umkm/UMKM706.jpg
UMKM707,Nana Cargo,Transportasi,Usaha sewa motor harian dan mingguan yang melayani wisatawan dan warga yang butuh kendaraan jangka pendek.,2022-12-04 11:42:24,2023-02-01 11:42:24,https://cdn.dummyumkm.id/umkm/UMKM707.jpg
UMKM708,Layanan Aris,Jasa,"Penyedia layanan tenaga keamanan (satpam) dan CCTV untuk perumahan, ruko, dan kawasan bisnis.",2022-02-24 04:43:00,2022-05-12 04:43:00,https://cdn.dummyumkm.id/umkm/UMKM708.jpg
UMKM710,Layanan Vino,Jasa,"Usaha freelance penulisan konten, copywriting, dan manajemen media sosial untuk berbagai brand dan perusahaan.",2023-07-26 02:35:43,2024-07-30 02:35:43,https://cdn.dummyumkm.id/umkm/UMKM710.jpg
UMKM711,RM Cahyo,Kuliner,"Menjual aneka jajanan pasar tradisional seperti klepon, dadar gulung, dan putu ayu dengan resep turun-temurun.",2022-10-24 07:44:05,2023-09-28 07:44:05,https://cdn.dummyumkm.id/umkm/UMKM711.jpg
UMKM712,Kebun Guntur,Pertanian,"Usaha budidaya tanaman hias dan bunga potong yang memasok ke florist, hotel, dan acara pernikahan.",2022-01-09 01:22:16,2022-04-23 01:22:16,https://cdn.dummyumkm.id/umkm/UMKM712.jpg
UMKM713,Gita Dev,Teknologi,Startup teknologi yang mengembangkan aplikasi manajemen kasir dan inventaris khusus untuk UMKM di seluruh Indonesia.,2021-03-13 22:46:19,2022-05-23 22:46:19,https://cdn.dummyumkm.id/umkm/UMKM713.jpg
UMKM714,Handcraft Zahra,Kerajinan,"Pengrajin batik tulis dan cap khas daerah yang menerima pesanan seragam, kain meteran, dan souvenir.",2023-09-19 13:27:28,2023-12-05 13:27:28,https://cdn.dummyumkm.id/umkm/UMKM714.jpg
UMKM715,Studio Satria,Jasa,"Penyedia jasa desain grafis dan branding untuk UMKM, meliputi pembuatan logo, brosur, dan materi pemasaran digital.",2021-10-04 16:21:17,2022-09-08 16:21:17,https://cdn.dummyumkm.id/umkm/UMKM715.jpg
UMKM716,Happy Teknologi,Teknologi,Perusahaan teknologi yang menyediakan solusi digitalisasi dokumen dan manajemen arsip berbasis cloud.,2021-05-20 17:47:24,2022-01-30 17:47:24,https://cdn.dummyumkm.id/umkm/UMKM716.jpg
UMKM717,Karya Arya,Kerajinan,"Usaha kerajinan tangan berbahan rotan dan bambu yang memproduksi furnitur, tas, dan dekorasi rumah bernilai ekspor.",2023-07-25 08:59:04,2023-12-06 08:59:04,https://cdn.dummyumkm.id/umkm/UMKM717.jpg
